Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,log_price,neighbor_price_mmscaled,neighbor_log_price_stdscaled,OverallQual_weight,OverallCond_weight,ExterQual_weight,ExterCond_weight,BsmtQual_weight,BsmtCond_weight,KitchenQual_weight,FireplaceQu_weight,GarageQual_weight,GarageCond_weight,PoolQC_weight,Functional_weight,total_sf,has_2nd,has_bsmt,has_garage,has_pool,log_1stFlrSF,log_2ndFlrSF,log_TotalBsmtSF,log_GrLivArea,log_LotArea,log_total_sf,house_age,remod_age,yrs_before_remod,is_remodeled,built_era,year_price
1157,80,RL,85.0,9350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,633,Unf,0,586,1219,GasA,Gd,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,1965.0,RFn,2,502,TA,TA,Y,0,92,0,96,0,0,NA,MnPrv,,0,10,2008,WD,Normal,179900,12.100161978566867,0.1996909418649644,-0.47610629843638597,-0.12500025722977443,0.45315483714149596,-0.3987887853731639,0.5804482077881533,-0.3542190655479322,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2484,0,1,1,0,7.143617602704121,0.0,7.106606137727303,7.143617602704121,9.143238568435446,7.818027938530729,43,9,34,0,60-80,152061.8722222222
1158,120,RL,34.0,5001,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2,626,TA,TA,Y,172,62,0,0,0,0,NA,,,0,7,2009,WD,Normal,230000,12.345838935721968,0.919631689749054,1.7317154365030598,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2628,0,1,1,0,7.181591944611865,0.0,7.181591944611865,7.181591944611865,8.517593111437565,7.874358824729881,2,1,1,0,post-2000,270977.6532029708
1159,20,RL,92.0,11932,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2008.0,RFn,3,830,TA,TA,Y,0,24,0,0,0,0,NA,,,0,6,2008,ConLD,Partial,235128,12.367889578686164,0.535670769370434,0.7828559631391449,0.8771361607767336,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3160,0,1,1,0,7.365812837209472,0.0,7.365812837209472,7.365812837209472,9.387062950369655,8.058643712215618,1,0,1,0,post-2000,270977.6532029708
1160,60,RL,76.0,9120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442,Unf,0,459,901,GasA,TA,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1974.0,RFn,2,540,Gd,TA,Y,0,69,0,0,0,0,NA,,,0,7,2008,WD,Normal,185000,12.128116509451258,0.382198541638606,0.29541339546187356,0.1360474507543501,0.39772452605877767,0.4731004782357291,0.7910193916083161,-0.3542190655479322,0.8414380290427941,0.4217845321219884,0.2409169978380875,1.1763338592150316,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2777,1,1,1,0,6.8501261661455,6.839476438228843,6.804614520062624,7.537430036586509,9.118334726180159,7.9294865233142895,34,34,0,0,60-80,157224.0569828722
1161,160,RL,24.0,2280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,311,Unf,0,544,855,GasA,Fa,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1978.0,Unf,2,440,TA,TA,Y,26,0,0,0,0,0,NA,,,0,7,2010,WD,Normal,146000,11.891368749982085,0.18637288290020781,-0.48071200736825503,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2311,1,1,1,0,6.752270376141742,6.400257445308821,6.752270376141742,7.284134806195205,7.732369222284388,7.7458682297922685,32,32,0,0,60-80,162570.4592171717
1162,20,RL,,14778,Pave,,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,1Story,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,Gd,TA,CBlock,TA,TA,No,BLQ,728,Unf,0,568,1296,GasA,Ex,Y,SBrkr,1640,0,0,1640,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1993.0,Unf,2,924,TA,TA,Y,108,0,0,216,0,0,NA,,,0,11,2008,WD,Normal,224000,12.319405795112926,0.47333896969243394,0.518879743394448,0.1360474507543501,0.48740583399344795,0.4731004782357291,0.7910193916083161,-0.3542190655479322,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2936,0,1,1,0,7.403061091090091,0.0,7.167809184316444,7.403061091090091,9.600962533214572,7.98514393119862,54,2,52,0,40-60,133341.96702380953
1163,20,RL,109.0,8724,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,492,Unf,0,402,894,GasA,Gd,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,1,Po,Attchd,1968.0,Fin,2,450,TA,TA,Y,0,0,0,0,0,0,NA,,,0,5,2007,WD,Normal,129000,11.767575435251748,0.16144326957647592,-0.6423526330238981,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,-1.1991414193906553,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1788,0,1,1,0,6.796823718274855,0.0,6.796823718274855,6.796823718274855,9.073947747070628,7.489412083508719,39,39,0,0,60-80,152669.10079365078
1164,90,RL,60.0,12900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1198,Unf,0,0,1198,GasA,TA,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,Typ,0,NA,CarPort,1969.0,Unf,2,400,Fa,TA,Y,120,0,0,0,0,0,NA,,,0,1,2008,WD,Alloca,108959,11.59873612138334,0.16144326957647592,-0.6423526330238981,-0.4375959738818907,-0.30273806717393753,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,-0.5593222888879998,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2456,0,1,1,0,7.138073034044347,0.0,7.089243155027514,7.138073034044347,9.465060106725137,7.806696372521179,39,39,0,0,60-80,147121.30281385282
1165,80,RL,,16157,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,GasA,Ex,Y,SBrkr,1432,0,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978.0,Unf,2,588,TA,TA,Y,168,180,0,0,0,0,NA,,,0,6,2007,WD,Normal,194000,12.175618592671356,0.5922479716603972,0.9229605836533236,-0.12500025722977443,0.48740583399344795,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2792,0,1,1,0,7.267525427828172,0.0,7.215975002651466,7.267525427828172,9.690170562039654,7.934871565945177,29,29,0,0,60-80,162570.4592171717
1166,20,RL,79.0,9541,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1502,1502,GasA,Ex,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2009.0,RFn,2,644,TA,TA,Y,0,114,0,0,0,0,NA,,,0,9,2009,New,Partial,233170,12.359527368950229,0.919631689749054,1.7317154365030598,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3004,0,1,1,0,7.315218389752975,0.0,7.315218389752975,7.315218389752975,9.163458386076051,8.008032846969307,0,0,0,0,post-2000,303927.8625779708
1167,20,RL,64.0,10475,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2008.0,RFn,3,776,TA,TA,Y,160,33,0,0,0,0,NA,,,0,2,2010,WD,Normal,245350,12.41044511731981,0.4198622299024386,0.39247631403604133,0.8771361607767336,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3388,0,1,1,0,7.43543801981455,0.0,7.43543801981455,7.43543801981455,9.256842205627603,8.128290171607052,2,2,0,0,post-2000,303927.8625779708
1168,60,RL,58.0,10852,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,173,959,GasA,Ex,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,472,TA,TA,Y,0,38,0,0,0,0,NA,,,0,2,2006,WD,Normal,173000,12.06105265381003,0.3982700876623205,0.36944473307072007,0.1360474507543501,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2630,1,1,1,0,6.866933284461882,6.569481420414296,6.866933284461882,7.421775793644647,9.292196818446016,7.875119281040293,6,6,0,0,80-2000,222266.19037681157
1169,70,RL,120.0,13728,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,,0.0,TA,TA,CBlock,TA,TA,No,Rec,626,Unf,0,501,1127,GasA,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,TA,Basment,1935.0,Unf,2,540,TA,TA,Y,0,0,0,0,90,0,NA,,,0,7,2008,WD,Normal,235000,12.367345048436391,0.12522547254661098,-0.9337104007898305,0.1360474507543501,0.48740583399344795,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3235,1,1,1,0,7.1204443723924875,6.771935555839602,7.028201432058005,7.653969180478774,9.527265662897605,8.082093278178382,73,22,51,0,1900-1940,177014.31777777776
1170,60,RL,118.0,35760,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,1387,Unf,0,543,1930,GasA,Ex,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,Gd,10,Typ,1,TA,Attchd,1995.0,Fin,3,807,TA,TA,Y,361,76,0,0,0,0,NA,,,0,7,2006,WD,Normal,625000,13.345508528717259,1.0,1.8979967119938523,1.4702989546018346,1.125140229698647,0.4731004782357291,0.5804482077881533,1.6746701301184388,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,5557,1,1,1,0,7.513163545234075,7.493873886783559,7.565793282428515,8.196436811235028,10.484613193102275,8.62299361030245,11,10,1,0,80-2000,240448.18692810455
1171,80,RL,76.0,9880,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,522,Unf,0,574,1096,GasA,TA,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1977.0,Fin,1,358,TA,TA,Y,203,0,0,0,0,576,Gd,GdPrv,,0,7,2008,WD,Normal,171000,12.049424683420915,0.24372225835603611,-0.2824568912133811,0.1360474507543501,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-1.1991414193906553,0.6939602722968651,1.3911454555230773,-0.48167943432871324,1.1793467749881468,2214,0,1,1,1,7.020190708311925,0.0,7.00033446027523,7.020190708311925,9.198369000194964,7.703007682479236,31,31,0,0,60-80,161464.2092171717
1172,20,RL,76.0,9120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,662,Unf,0,599,1261,GasA,Ex,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1958.0,RFn,2,433,TA,TA,Y,0,0,0,0,288,0,NA,,Shed,1400,11,2008,WD,Normal,163000,12.001511614739405,0.1996909418649644,-0.47610629843638597,0.1360474507543501,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2522,0,1,1,0,7.140453043101158,0.0,7.140453043101158,7.140453043101158,9.118334726180159,7.833203948641057,50,50,0,0,40-60,148924.65772893775
1173,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,NA,Detchd,2006.0,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,NA,,,0,3,2008,WD,Normal,171900,12.05467400868968,0.535670769370434,0.7828559631391449,0.4919383106036763,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1875,1,1,1,0,6.439350371100098,6.439350371100098,6.439350371100098,7.1316985104669115,8.29853954537488,7.53689712956617,2,1,1,0,post-2000,259203.19764741528
1174,50,RL,138.0,18030,Pave,,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,152,BLQ,469,977,1598,GasA,TA,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Ex,12,Maj1,1,Gd,,,,0,0,NA,NA,Y,122,0,0,0,0,0,NA,MnPrv,,0,3,2007,WD,Normal,200500,12.208574513247495,0.4815373160009354,0.6165555967983603,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,1.3878984258728477,0.4665072995866137,-1.1417869922260813,-1.1340806112871793,-0.9466925362138892,0.32121412575969843,4205,1,1,0,0,7.400620577371135,6.879355804460439,7.377133712833954,8.034955024502159,9.799847777776368,8.344267356262645,61,13,48,0,40-60,134572.85714285713
1175,70,RL,80.0,16560,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,503,Unf,0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,Typ,1,Gd,Detchd,1932.0,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,NA,,,0,7,2006,WD,Normal,239000,12.384223015005313,0.47333896969243394,0.518879743394448,0.1360474507543501,0.45315483714149596,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3297,1,1,1,0,7.065613363597717,7.069874128458572,6.859614903654202,7.76046702921342,9.714805812589491,8.101071503119543,74,56,18,0,1900-1940,169089.47777777776
1176,50,RL,85.0,10678,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,Fin,2,541,TA,TA,Y,0,33,0,0,0,0,NA,,,0,4,2007,WD,Normal,285000,12.560247968016562,1.0,1.8979967119938523,0.8771361607767336,1.125140229698647,0.4731004782357291,0.7910193916083161,0.548347517841876,0.8414380290427941,0.4217845321219884,0.2409169978380875,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,4555,1,1,1,0,7.6638772587034705,6.612041034833092,7.428927194802272,7.96311205897929,9.276034475171546,8.424200324567073,15,7,8,0,80-2000,218273.02111613876
1177,20,RL,37.0,6951,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,658,Unf,0,218,876,GasA,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1984.0,Unf,1,264,TA,TA,Y,362,0,0,0,0,0,NA,MnPrv,,0,10,2008,WD,Normal,119500,11.691080018519527,0.24372225835603611,-0.2824568912133811,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,1799,0,1,1,0,6.828712071641684,0.0,6.776506992372183,6.828712071641684,8.846784666945227,7.495541943884256,24,23,1,0,80-2000,176262.22222222222
1178,50,RM,,3950,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,468,Unf,0,350,818,GasA,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1926.0,Unf,1,210,TA,TA,N,0,0,116,0,0,0,NA,,,0,12,2009,WD,Normal,115000,11.652696102959753,0.12524913304107066,-0.9585321898328607,0.1360474507543501,0.45315483714149596,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2042,1,1,1,0,6.70808408385307,6.008813185442595,6.70808408385307,7.110696122978827,8.281723990411392,7.622174594817622,83,5,78,0,1900-1940,115508.91865079365
1179,50,RL,54.0,7681,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,731,731,GasA,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,1,186,Fa,TA,Y,192,0,102,0,0,0,NA,,,0,7,2009,WD,Normal,154900,11.950541482162043,0.47333896969243394,0.518879743394448,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.4665072995866137,-0.5593222888879998,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2074,1,1,1,0,6.710523109452428,6.261491684321042,6.595780513961311,7.203405521083095,8.94663520890585,7.637716432664798,88,59,29,0,1900-1940,135443.21428571426
1180,20,RL,77.0,8335,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,Slab,NA,NA,,,0,,0,0,0,GasA,Gd,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,TA,5,Min2,1,Gd,,,,0,0,NA,NA,N,0,36,190,0,0,0,NA,,,0,4,2006,WD,Normal,93000,11.440365524765756,0.12522547254661098,-0.9337104007898305,-0.12500025722977443,1.125140229698647,-0.3987887853731639,0.7910193916083161,-1.0419161218766582,-0.4234459953432566,-0.5454255891887809,0.4665072995866137,-1.1417869922260813,-1.1340806112871793,-0.9466925362138892,0.25347805861702094,1124,0,0,0,0,7.025538314638521,0.0,0.0,7.025538314638521,9.028338763993148,7.025538314638521,52,52,0,0,40-60,133341.96702380953
1181,60,RL,,11170,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,Wood,Gd,TA,No,LwQ,1216,Unf,0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,TA,8,Typ,0,NA,Attchd,1990.0,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,NA,GdPrv,,0,4,2006,WD,Normal,250000,12.429220196836383,0.606926651230234,0.9796115880101572,0.4919383106036763,1.125140229698647,-0.3987887853731639,0.7910193916083161,0.548347517841876,0.8414380290427941,-0.5454255891887809,-0.9736390554138661,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3730,1,1,1,0,7.1693500166706,7.104144092987527,7.104144092987527,7.83002808253384,9.321076413570848,8.224431573221159,16,15,1,0,80-2000,221908.52913752914
1182,120,RM,64.0,5587,Pave,,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480,Unf,0,120,1600,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,NA,,,0,11,2008,New,Partial,392500,12.880294363972055,0.47333896969243394,0.518879743394448,0.8771361607767336,1.125140229698647,1.3071622573495316,0.7910193916083161,1.6746701301184388,0.8414380290427941,0.4217845321219884,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,3252,0,1,1,0,7.410347097821024,0.0,7.3783837129967145,7.410347097821024,8.628376720376853,8.087332926473351,0,0,0,0,post-2000,303927.8625779708
1183,60,RL,160.0,15623,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,2096,Unf,0,300,2396,GasA,Ex,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,Ex,10,Typ,2,TA,Attchd,1996.0,Fin,3,813,TA,TA,Y,171,78,0,0,0,555,Ex,MnPrv,,0,7,2007,WD,Abnorml,745000,13.521140839642674,1.0,1.8979967119938523,1.4702989546018346,1.125140229698647,0.4731004782357291,0.7910193916083161,1.6746701301184388,0.8414380290427941,1.3878984258728477,0.2409169978380875,0.6939602722968651,1.3911454555230773,1.6763800720609165,1.1793467749881468,6872,1,1,1,1,7.788211557847076,7.633369649679584,7.781973234434385,8.406708458240965,9.656563472556515,8.835355971121606,11,11,0,0,80-2000,240926.4222222222
1184,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821,Unf,0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1970.0,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,NA,,,0,6,2006,WD,Normal,120000,11.695255355062795,0.12524913304107066,-0.9585321898328607,-0.12500025722977443,0.39772452605877767,-0.3987887853731639,0.7910193916083161,-0.3542190655479322,0.8414380290427941,-0.5454255891887809,0.4665072995866137,0.6939602722968651,1.3911454555230773,-0.9466925362138892,1.1793467749881468,2250,0,1,1,0,7.030857476116121,0.0,7.02197642307216,7.030857476116121,9.287394001418473,7.719129840906732,86,56,30,0,1900-1940,138041.78571428574
